ID;FEMALE;MALE;ETHBLACK;ETHHISP;ETHWHITE;AGE;S;EDUCPROF;EDUCPHD;EDUCMAST;EDUCBA;EDUCAA;EDUCHSD;EDUCDO;SINGLE;MARRIED;DIVORCED;FAITHN;FAITHP;FAITHC;FAITHJ;FAITHO;ASVAB01;ASVAB02;ASVAB03;ASVAB04;ASVAB05;ASVAB06;ASVABC;HEIGHT;WEIGHT85;WEIGHT02;SM;SF;SIBLINGS;LIBRARY;POV78;EXP;EARNINGS;HOURS;TENURE;COLLBARG;CATGOV;CATPRI;CATSE;URBAN;REGNE;REGNC;REGW;REGS
2521;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;42;36;39;38;52;54;37.18195;62;120;160;12;12;4;1;;14.69231;окт.21;32;1.807692;1;1;0;0;1;0;1;0;0
244;1;0;0;0;1;45;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;62;58;60;59;53;57;60.62724;62;155;230;16;7;4;1;0;18.05769;7;15;4.615385;1;1;0;0;0;1;0;0;0
3812;1;0;0;0;1;42;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;58;66;61;62;62;70;66.07963;68;125;140;12;13;2;1;0;16.23077;17.14;35;10.71154;0;0;0;1;1;0;0;0;1
140;1;0;0;0;1;43;17;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;58;51;60;59;49;53;56.81056;70;160;190;15;12;1;1;0;17.32692;27.43;35;22.03846;1;1;0;0;1;1;0;0;0
952;1;0;0;0;1;38;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;54;58;41;53;61;59;53.81174;63;112;140;12;12;3;1;0;18.44231;23;20;3.615385;0;0;1;0;1;0;1;0;0
5510;1;0;0;0;1;40;12;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;40;35;39;41;53;48;37.45457;64;149;220;7;10;3;1;0;19.75;авг.72;40;20.48077;0;1;0;0;0;0;0;0;1
12018;1;0;0;0;1;45;12;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;48;62;60;62;62;71;63.62605;61;102;100;11;11;7;1;0;23.19231;17.76;46;24.84615;0;0;1;0;0;0;1;0;0
2016;1;0;0;0;1;41;17;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;52;55;51;62;55;45;57.3558;63;115;134;14;16;4;1;0;10.30769;20.63;41;1.961538;1;1;0;0;1;0;1;0;0
982;1;0;0;0;1;39;12;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;42;50;39;59;54;49;50.54031;68;160;200;10;8;5;1;;19.73077;13.75;40;5.134615;0;0;1;0;1;0;1;0;0
3457;1;0;0;0;1;39;14;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;40;42;39;35;50;36;39.63553;63;105;115;14;12;4;1;0;17.63461;13.авг;38;17.26923;1;0;1;0;1;0;1;0;0
4538;1;0;0;0;1;45;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;50;49;55;53;53;59;52.72127;67;160;230;10;9;8;1;0;22.96154;24.мар;20;8.961538;0;0;1;0;1;0;0;1;0
2731;1;0;0;0;1;40;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;44;39;52;56;52;56;47.26888;65;128;155;12;6;2;0;;16.46154;апр.54;55;4.865385;0;1;0;0;0;0;0;0;1
1848;1;0;0;1;0;40;13;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;36;45;50;44;52;53;46.72364;67;120;121;12;12;3;1;0;17.57692;16.82;40;0.6346154;0;0;1;0;1;0;0;1;0
682;1;0;1;0;0;39;12;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;44;38;46;50;51;50;43.4522;68;140;190;9;8;12;1;1;7.307693;09.май;40;7.730769;0;1;0;0;1;0;1;0;0
1179;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;42;55;54;56;56;54;56.53794;66;150;190;12;12;2;1;1;21.48077;13.86;40;1.057692;0;0;1;0;1;0;0;0;1
491;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;42;45;33;29;52;34;37.99981;65;240;180;12;11;3;1;0;20.61539;30.55;36;0.4230769;0;0;1;0;1;0;0;0;1
2785;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;52;38;55;59;52;48;48.35935;69;233;300;12;6;2;0;;12.96154;май.37;40;1.846154;0;0;1;0;0;0;0;0;1
530;1;0;0;0;1;45;9;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;36;39;35;44;35;56;39.36291;66;131;150;5;8;1;0;0;6.326923;06.янв;40;1;1;0;1;0;0;0;1;0;0
11901;1;0;0;0;1;42;14;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;48;38;51;53;52;48;45.63316;64;150;250;12;16;1;1;0;13.09615;ноя.97;40;3.480769;1;1;0;0;1;0;1;0;0
3606;1;0;0;0;1;41;13;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;42;43;57;56;62;57;50.81293;65;140;160;12;12;3;1;0;17.28846;14.28;21;2.365385;0;0;1;0;0;0;1;0;0
5262;1;0;0;0;1;41;12;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;54;51;48;59;55;55;53.53913;64;130;160;12;8;5;1;0;22.32692;14.33;40;6.384615;1;1;0;0;1;0;0;1;0
11918;1;0;0;0;1;40;17;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;60;64;59;56;62;62;62.80819;64;145;192;12;16;2;1;0;13.84615;41.66;30;17.80769;1;1;0;0;0;0;0;0;1
5037;1;0;0;0;1;43;14;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;50;49;50;50;53;54;50.54031;72;160;220;14;16;2;1;0;23.09615;июл.79;37;15.03846;0;1;0;0;1;0;0;0;1
3406;1;0;0;0;1;38;17;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;58;51;59;59;50;47;56.53794;62;125;200;12;16;2;1;0;16.09615;ноя.87;51;15.86539;0;0;1;0;0;0;1;0;0
49;1;0;0;0;1;44;14;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;52;61;52;59;62;71;60.082;69;150;200;12;12;6;1;0;23;19.23;35;7.403846;0;0;1;0;1;1;0;0;0
249;1;0;0;0;1;39;17;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;32;58;38;47;61;49;51.35817;65;140;200;12;12;4;1;1;12.76923;06.май;12;фев.25;0;0;1;0;1;1;0;0;0
11818;1;0;0;0;1;39;10;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;38;40;41;29;38;45;37.45457;63;260;176;8;9;2;0;1;12.88461;июн.84;38;мар.25;0;0;1;0;1;0;1;0;0
1548;1;0;0;0;1;41;10;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;40;46;50;50;50;44;48.90459;64;110;120;10;10;1;1;1;16.23077;7;50;1.365385;0;0;1;0;1;0;0;1;0
1039;1;0;0;0;1;42;15;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;50;54;54;56;52;48;55.9927;67;120;150;13;12;3;1;0;18.07692;19.99;40;янв.75;1;1;0;0;1;0;1;0;0
3150;1;0;0;0;1;43;16;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;58;65;61;53;57;55;63.08081;71;120;137;12;12;1;1;0;21.23077;47.86;45;11;0;0;1;0;0;1;0;0;0
4001;1;0;0;0;1;40;13;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;48;51;51;59;61;42;54.35698;62;140;192;12;13;2;1;0;11.36539;8;15;3.826923;0;1;0;0;1;0;1;0;0
2275;1;0;0;0;1;37;12;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;46;42;46;41;51;50;43.17958;63;110;145;12;12;1;1;0;17.44231;сен.25;40;5.326923;0;0;1;0;0;0;0;0;1
4125;1;0;0;0;1;39;13;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;44;54;37;53;62;66;50.54031;66;140;145;12;12;2;1;0;15.26923;13.46;40;12.03846;0;0;1;0;1;0;0;0;1
4931;1;0;0;0;1;38;14;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;54;49;59;59;53;42;55.44746;63;115;126;9;10;4;1;0;18.80769;15;40;2.692308;0;0;1;0;0;0;0;0;1
3397;1;0;0;0;1;38;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;44;45;44;50;59;65;46.72364;69;125;130;12;12;3;1;0;7.230769;08.фев;17;1;1;0;1;0;1;0;1;0;0
5212;1;0;0;0;1;44;17;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;52;64;55;56;55;57;61.71771;67;150;195;12;8;4;0;0;12.78846;12;35;0.6153846;0;0;1;0;1;0;0;1;0
2156;1;0;0;0;1;38;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;44;46;42;59;49;43;49.17721;65;125;161;16;9;2;1;0;17.82692;18;40;0.1730769;0;0;1;0;1;0;0;0;1
3512;1;0;0;0;1;37;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;34;38;38;47;52;48;40.45338;64;115;126;10;12;2;0;0;20.17308;21.87;40;0.5961539;1;0;1;0;1;0;1;0;0
1438;1;0;1;0;0;39;12;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;40;38;28;32;39;50;33.6379;65;163;200;10;9;2;1;1;8.288462;7;40;0.7307692;0;0;1;0;1;0;0;0;1
3523;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;56;46;54;53;54;47;50.81293;63;116;145;12;9;6;1;0;13.96154;12;20;9.038462;0;0;1;0;1;0;1;0;0
11834;1;0;0;0;1;43;9;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;50;38;41;41;31;47;39.63553;69;250;210;9;12;4;1;0;21.36539;июл.23;38;0.8846154;1;0;1;0;1;0;0;0;1
861;1;0;0;0;1;39;12;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;54;46;56;50;41;46;50.54031;62;140;170;12;12;4;1;0;19.42308;12;40;14.48077;1;1;0;0;1;0;1;0;0
2203;1;0;0;0;1;40;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;44;49;47;35;54;50;45.63316;63;150;170;12;9;2;1;0;22.03846;окт.28;40;3.346154;0;0;1;0;0;0;0;0;1
12022;1;0;0;0;1;45;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;56;58;55;53;62;58;57.62842;65;127;140;8;12;1;1;0;22.26923;20.72;45;15.86539;0;0;1;0;1;0;1;0;0
3879;1;0;0;0;1;42;13;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;60;64;57;56;53;60;62.26295;64;115;129;12;14;2;1;;18.75;сен.25;44;3.134615;0;0;1;0;0;0;1;0;0
1519;1;0;1;0;0;41;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;56;46;48;59;31;31;50.81293;65;135;160;7;7;5;1;0;16.59615;17.май;40;10.11539;0;0;1;0;1;0;0;0;1
3146;1;0;0;0;1;42;17;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;62;46;60;59;52;60;54.08437;67;120;126;12;12;2;1;0;18.65385;27.июл;38;12.май;0;1;0;0;1;1;0;0;0
5049;1;0;0;0;1;43;13;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;46;49;60;62;56;63;56.53794;67;127;128;12;10;4;1;0;17.84615;9;40;3.596154;0;0;1;0;2;0;0;0;1
4972;1;0;0;0;1;40;13;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;50;46;41;50;52;42;46.45102;64;140;136;12;13;4;1;0;12.86539;сен.35;32;8.634615;0;0;1;0;1;0;1;0;0
2186;1;0;0;0;1;43;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;64;59;61;62;62;47;62.26295;64;115;134;18;16;1;1;0;18.53846;29.27;28;1.980769;0;0;1;0;0;0;0;0;1
810;1;0;0;0;1;42;16;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;52;59;60;62;62;68;61.99033;60;105;125;12;12;4;1;0;19.51923;36.24;52;4.076923;0;0;1;0;1;0;0;0;1
5014;1;0;0;0;1;38;10;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;40;34;35;32;46;50;33.36528;67;122;170;12;11;0;1;;8.153846;9;40;0.3653846;0;0;1;0;0;0;0;0;1
2706;1;0;0;1;0;40;12;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;34;36;35;35;41;44;35.27361;62;103;140;0;0;8;0;1;15.90385;11.май;45;4.269231;0;0;1;0;1;0;0;0;1
2408;1;0;0;0;1;42;12;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;46;40;47;50;43;44;44.8153;61;102;119;10;14;2;0;0;17.40385;16.53;50;9.461538;0;0;1;0;1;0;0;1;0
2879;1;0;0;0;1;45;12;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;44;36;44;50;52;60;41.81648;67;140;145;12;12;2;1;0;21.71154;17;40;2.307692;0;0;1;0;1;1;0;0;0
3855;1;0;0;0;1;38;20;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;56;62;59;56;62;56;61.71771;64;120;115;14;19;1;1;0;9.769231;32;20;5.615385;0;0;1;0;1;0;0;1;0
369;1;0;0;0;1;43;16;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;64;65;59;59;61;45;64.17129;65;125;126;12;19;1;1;0;15.76923;15;15;0.7692308;0;0;1;0;1;1;0;0;0
963;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;42;45;55;50;44;34;49.72245;67;128;140;12;9;3;1;0;21.69231;27.32;38;18.80769;0;0;1;0;1;0;1;0;0
5631;1;0;1;0;0;38;13;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;50;46;55;50;49;42;50.26769;65;140;190;12;11;2;1;0;9.634615;11;40;0.3461539;0;0;1;0;1;1;0;0;0
2746;1;0;0;0;1;42;13;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;44;47;43;47;51;51;46.72364;61;141;180;10;3;1;0;0;22.32692;14.42;40;23.55769;0;0;1;0;0;0;0;0;1
3756;1;0;0;0;1;38;12;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;50;50;54;50;40;45;52.17603;66;115;180;8;12;3;0;0;16.17308;14.32;40;10.40385;1;0;1;0;1;0;1;0;0
803;1;0;0;0;1;39;12;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;60;65;54;56;47;47;61.99033;68;124;145;12;12;3;1;0;18.03846;18.18;55;7.903846;1;0;1;0;0;0;1;0;0
5193;1;0;0;0;1;39;16;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;56;50;50;53;47;46;51.90341;69;150;165;12;12;4;1;0;16.65385;25.мар;40;12.07692;0;0;1;0;1;0;0;1;0
